Solution Number,  Solution Name,   Fitness,  max_boron,  PinPowerPeaking,  FDeltaH,  cycle_length,  
657,    child_19_16,    None,0.29463957489943016,    0.9700403372862266,    0.05441679723872761,    0.8421481547072188,    
658,    child_19_17,    None,0.5900042066600643,    0.7746121935199759,    0.1698448805519499,    0.3764070615170796,    
659,    child_19_18,    None,0.1101257265420108,    0.42091189714179356,    0.5594055538172947,    0.4286652192493654,    
660,    child_19_19,    None,0.6808175861934651,    0.2843282572897138,    0.20782942736163235,    0.03668820799985961,    
661,    child_19_20,    None,0.14739356023804007,    0.9693576507437447,    0.5636023791330523,    0.8437637267102469,    
662,    child_19_21,    None,0.024800504760389974,    0.08892889283466432,    0.41145114882496003,    0.02608625639469142,    
663,    child_19_22,    None,0.08636841886343727,    0.644196759563659,    0.9962125044617941,    0.4498054696430087,    
664,    child_19_23,    None,0.40633057853408105,    0.7521309959478619,    0.7418564131376791,    0.9072662707487151,    
665,    child_19_24,    None,0.6948162605312215,    0.645145061105653,    0.21624071409163326,    0.023163326368094816,    
666,    child_19_25,    None,0.0627479987127405,    0.4272831860589337,    0.7694263525769736,    0.8118643195524232,    
667,    child_19_26,    None,0.7924433949367213,    0.5284567171477463,    0.8065087941115107,    0.8742610109666571,    
668,    child_19_27,    None,0.49131357561944855,    0.560654021475255,    0.362691405687286,    0.12107434051974819,    
669,    child_19_28,    None,0.05401320428892431,    0.08931035289913425,    0.33170330711498874,    0.8345408154131095,    
670,    child_19_29,    None,0.708466623849561,    0.8812483642806056,    0.9751195814579335,    0.6869832325606959,    
671,    child_19_30,    None,0.4532044615217574,    0.004422800073076716,    0.9295283125102125,    0.8513590734578597,    
672,    child_20_0,    None,0.5934619416095326,    0.3441416381441247,    0.3811419609886345,    0.9637818671088544,    
673,    child_20_1,    None,0.05853557834668399,    0.5309804461269356,    0.7232808749441526,    0.7492403995647523,    
674,    child_20_2,    None,0.09733596121069521,    0.9190319891471234,    0.8091048793815722,    0.19264456057937185,    
675,    child_20_3,    None,0.6207017337451852,    0.7775038405800788,    0.611888230696026,    0.9569165194819167,    
676,    child_20_4,    None,0.4266293074626806,    0.756634814849342,    0.8106074861080773,    0.5577167593977168,    
677,    child_20_5,    None,0.6303928822314392,    0.30683709386050995,    0.5529573996885659,    0.985879316927223,    
678,    child_20_6,    None,0.33696651565152613,    0.863600345427085,    0.08586986714565936,    0.4091805001633645,    
679,    child_20_7,    None,0.8092792920252535,    0.5698479251151917,    0.9682817540086129,    0.9425422412393525,    
680,    child_20_8,    None,0.016123397621199076,    0.9444307170758628,    0.21283991753237952,    0.25713024815615826,    
681,    child_20_9,    None,0.7520615567613951,    0.7282953013643528,    0.991965229993972,    0.7022781477882535,    
682,    child_20_10,    None,0.3117697252637578,    0.20753018090609343,    0.9888753663952742,    0.36655689878259856,    
683,    child_20_11,    None,0.25172966123991536,    0.0830550960752956,    0.2328681411824265,    0.38724184190959543,    
684,    child_20_12,    None,0.9490154489013853,    0.7427664899102093,    0.7893491216509899,    0.2759300665111212,    
685,    child_20_13,    None,0.7418629005605938,    0.6070305163759662,    0.15972979842519885,    0.6818260015871781,    
686,    child_20_14,    None,0.6027146673437537,    0.7412066767973754,    0.5219099493749723,    0.19167871305990725,    
687,    child_20_15,    None,0.7505741367198598,    0.21695501579731513,    0.7747657993712036,    0.045284910551635194,    
688,    child_20_16,    None,0.09435455679110283,    0.4950969601442169,    0.8063462911795557,    0.35415485462399543,    
689,    child_20_17,    None,0.9576596258735124,    0.9431649056925193,    0.14457875772595752,    0.6024417011698785,    
690,    child_20_18,    None,0.11645689138919646,    0.2978514680798483,    0.0021207223363662875,    0.3840373126758023,    
691,    child_20_19,    None,0.8573456423441495,    0.9280290729550326,    0.7538863246119649,    0.9919085982204858,    
692,    child_20_20,    None,0.5455255421795334,    0.8174927196227917,    0.4784811182872807,    0.45947977205791857,    
693,    child_20_21,    None,0.36688848288104225,    0.7083198572798488,    0.32708982110723883,    0.7618225499742153,    
694,    child_20_22,    None,0.8309011736642448,    0.936878217127268,    0.385833633439162,    0.4109687721327162,    
695,    child_20_23,    None,0.6981768218551931,    0.8973003343537841,    0.8557437226004639,    0.36864949529039703,    
696,    child_20_24,    None,0.1770693183450972,    0.11745565067237729,    0.003048786785633806,    0.8659005092639733,    
697,    child_20_25,    None,0.01024258097041264,    0.48683010508622315,    0.3850180597956142,    0.2980518512462025,    
698,    child_20_26,    None,0.9442876524084591,    0.49315389325557957,    0.8108146810594344,    0.4791356852557086,    
699,    child_20_27,    None,0.29070681023641254,    0.10451029810832413,    0.09468234918366503,    0.7220348828906948,    
700,    child_20_28,    None,0.30539221401519134,    0.6938372523890165,    0.0956828942941621,    0.19582368506628411,    
701,    child_20_29,    None,0.5633119821899203,    0.8640437629981477,    0.7048490962852612,    0.9521822008800036,    
702,    child_21_0,    None,0.05146534534050473,    0.2979760299491182,    0.9490422259232635,    0.46223428654587007,    
703,    child_21_1,    None,0.1525466905438625,    0.8559097363670213,    0.09005372778260834,    0.06257631923346163,    
704,    child_21_2,    None,0.0153187886356968,    0.8147220074691311,    0.33695169222418586,    0.09030663688074803,    
705,    child_21_3,    None,0.2859523341540511,    0.02245045327288575,    0.2874201029508038,    0.7407779507433161,    
706,    child_21_4,    None,0.771798237847393,    0.4429321147726676,    0.4226818341482622,    0.593251812246544,    
707,    child_21_5,    None,0.7967922047024837,    0.7428699456803848,    0.6972146599711493,    0.5195364890863454,    
708,    child_21_6,    None,0.6322077709619023,    0.1477784166278966,    0.49052663855143164,    0.4459500676897916,    
709,    child_21_7,    None,0.8110972017960809,    0.7199591166566045,    0.5573133566567472,    0.1729902412619363,    
710,    child_21_8,    None,0.7686966056603532,    0.47828165791014843,    0.6162300837765566,    0.32267349376436205,    
711,    child_21_9,    None,0.8861319705111979,    0.4191882366285594,    0.7479256070276045,    0.8923091484687049,    
712,    child_21_10,    None,0.7509690104503873,    0.4450983917346901,    0.00506744908301604,    0.977885352160433,    
713,    child_21_11,    None,0.7473598568245442,    0.8857840802749712,    0.2967282253101432,    0.8696454530029706,    
714,    child_21_12,    None,0.058306020326261865,    0.6392921076939276,    0.6891410998764561,    0.3753542301617715,    
715,    child_21_13,    None,0.43501787968234484,    0.5293088180601092,    0.9545560687056052,    0.8327634887565846,    
716,    child_21_14,    None,0.38011616208417975,    0.6599982405404168,    0.22128547539973664,    0.31103890625053976,    
717,    child_21_15,    None,0.11935668437225078,    0.348616814168773,    0.6016738307582074,    0.2967803366226649,    
718,    child_21_16,    None,0.3435216030256183,    0.8186119108865039,    0.25320174383411975,    0.7686921207283962,    
719,    child_21_17,    None,0.388179398456154,    0.8124847405494915,    0.6368806593775885,    0.26606961859997247,    
720,    child_21_18,    None,0.9371750926792461,    0.8048106799109457,    0.45580940629927513,    0.1423503139097152,    
721,    child_21_19,    None,0.8233617628051622,    0.16132690359407686,    0.9467478731351398,    0.1715110615442338,    
722,    child_21_20,    None,0.8483223436819536,    0.6266192678465988,    0.7996746082831008,    0.6244627915567295,    
723,    child_21_21,    None,0.2079901559046642,    0.6173050555874429,    0.21910851904781037,    0.2569959940960834,    
724,    child_21_22,    None,0.1987296704424315,    0.5069226694065185,    0.6637181364719731,    0.8711347041344062,    
725,    child_21_23,    None,0.2876233575889313,    0.8255996457748569,    0.3123857650533278,    0.3238174525118104,    
726,    child_21_24,    None,0.3111170231843968,    0.19354254747297317,    0.49194560684732336,    0.1221756380078588,    
727,    child_21_25,    None,0.47949310036581017,    0.2021047568643427,    0.2813824118684588,    0.7401682297781511,    
728,    child_21_26,    None,0.7254866242264226,    0.9654627672913633,    0.25974678502645376,    0.2542399969996556,    
729,    child_21_27,    None,0.6111282225542383,    0.014407195208512968,    0.5615263840174031,    0.31772657942884364,    
730,    child_21_28,    None,0.8225303257834198,    0.45070494505850567,    0.18803538952268706,    0.9681213808353969,    
731,    child_21_29,    None,0.9281215860392671,    0.9368505324781442,    0.7431401033116145,    0.03228602384263635,    
732,    child_21_30,    None,0.6356526042676295,    0.07175722658160844,    0.09939395059011302,    0.711125157581543,    
733,    child_22_0,    None,0.2820134034913696,    0.35013413872122845,    0.6306663871192345,    0.5632937221993684,    
734,    child_22_1,    None,0.24326114277723487,    0.1548479743504082,    0.5062564427264806,    0.9981244454324699,    
735,    child_22_2,    None,0.04607115844483456,    0.3845779910089997,    0.02692169596156646,    0.659291772968444,    
736,    child_22_3,    None,0.059783587030579066,    0.9947493733569525,    0.46257356605410216,    0.8613420579520762,    
737,    child_22_4,    None,0.08409863295254816,    0.013489847625846818,    0.02696744888345437,    0.4874448481676006,    
738,    child_22_5,    None,0.5561995952484136,    0.41229885527926224,    0.09840742986370454,    0.6137640388079794,    
739,    child_22_6,    None,0.8937685843472989,    0.5427952048248915,    0.3149112599714129,    0.2737714724844146,    
740,    child_22_7,    None,0.5719241911975673,    0.36508905261877156,    0.4877070189584958,    0.8639734550649029,    
741,    child_22_8,    None,0.32882651320762657,    0.8521086733685299,    0.49662257428079093,    0.2803459426569427,    
742,    child_22_9,    None,0.23198333922799275,    0.24300068602371327,    0.9635908460292558,    0.9185878152140744,    
743,    child_22_10,    None,0.7660340143127624,    0.41626811020454746,    0.7678054580980305,    0.06521492659138683,    
744,    child_22_11,    None,0.9272032613980954,    0.7805162946666702,    0.6608593975811513,    0.35196535144322094,    
745,    child_22_12,    None,0.8507688481417617,    0.31747144662250226,    0.5236738735884588,    0.0013689174949265137,    
746,    child_22_13,    None,0.17339805713217338,    0.5259577387214023,    0.9018157205834154,    0.6370002880753729,    
747,    child_22_14,    None,0.06447285111854584,    0.18359083873670357,    0.9050204236206632,    0.19994651565457178,    
748,    child_22_15,    None,0.8199149439733275,    0.11886891644962616,    0.31389344272462094,    0.23012437159025312,    
749,    child_22_16,    None,0.029753945042614305,    0.5320638579157009,    0.7158115184697803,    0.4022926733262826,    
750,    child_22_17,    None,0.15149227081159677,    0.03277975384258003,    0.15509087668926813,    0.6594633419295507,    
751,    child_22_18,    None,0.3112102646136743,    0.2007366360072005,    0.03806210077017991,    0.8094879161042648,    
752,    child_22_19,    None,0.6365889132119902,    0.762683380162194,    0.24802489509734515,    0.11035546712633071,    
753,    child_22_20,    None,0.5640930323308591,    0.7725447425915821,    0.9151963264839204,    0.4496825118301656,    
754,    child_22_21,    None,0.9348130765477463,    0.7440754301222491,    0.14135434797223578,    0.7946429126049018,    
755,    child_22_22,    None,0.5713048856836661,    0.19228677414647377,    0.18952331218873797,    0.36436505017651233,    
756,    child_22_23,    None,0.9208783068359339,    0.31082751802380004,    0.613490983099713,    0.8586708545308687,    
757,    child_22_24,    None,0.9304144626736869,    0.3919451988989542,    0.8059968845366553,    0.9716233732379058,    
758,    child_22_25,    None,0.15804919463117872,    0.5890393250862799,    0.2688784481135682,    0.9019791510472939,    
759,    child_22_26,    None,0.9113205553494197,    0.5050329210663302,    0.9789795349688792,    0.7336191931312044,    
